,date,province,confirmed,deceased
1955,2020-05-14,Seoul,711,4
1956,2020-05-14,Busan,144,3
1957,2020-05-14,Daegu,6865,179
1958,2020-05-14,Incheon,119,0
1959,2020-05-14,Gwangju,30,0
1960,2020-05-14,Daejeon,43,1
1961,2020-05-14,Ulsan,45,1
1962,2020-05-14,Sejong,47,0
1963,2020-05-14,Gyeonggi-do,714,16
1964,2020-05-14,Gangwon-do,55,2
1965,2020-05-14,Chungcheongbuk-do,55,0
1966,2020-05-14,Chungcheongnam-do,144,0
1967,2020-05-14,Jeollabuk-do,20,0
1968,2020-05-14,Jeollanam-do,17,0
1969,2020-05-14,Gyeongsangbuk-do,1368,54
1970,2020-05-14,Gyeongsangnam-do,119,0
1971,2020-05-14,Jeju-do,14,0
